Latitude,Longitude,Crime_Severity,Resolved,Suspect_Arrested,Hour,DayOfWeek
18.90759998305254,72.82402203781712,4,No,No,20,1
19.021989640792135,72.86407558956923,4,No,Yes,15,0
19.02842899295253,72.88487693754259,3,Yes,Yes,20,3
19.19561307638957,72.83098457821734,2,Yes,No,12,6
19.085265152144494,72.88252354809997,6,Yes,No,8,6
19.144130329716994,72.87073791307485,1,Yes,Yes,21,0
19.03919581789151,72.90103085250884,2,Yes,Yes,11,2
19.241974308030954,72.98644481783651,3,Yes,No,16,3
19.198315041152668,72.97739363979301,6,No,Yes,19,1
19.037904312632477,72.84975957757791,1,No,Yes,3,5
19.00886348555394,72.85618192079208,2,Yes,No,0,6
19.0949628642534,72.88984736146314,3,No,No,15,6
19.042869599469558,72.87933892670165,5,Yes,Yes,7,2
19.149259672511864,72.84102609256027,2,Yes,Yes,3,2
19.172481931849394,72.82124422090337,6,No,Yes,22,5
19.138910896552375,72.85119656764702,5,No,No,17,5
19.013450435976164,72.85526110698869,2,Yes,Yes,16,1
19.0605716138798,72.87463971214079,1,No,No,20,0
19.119999641411255,72.84288631342567,5,No,Yes,3,6
19.059934405149573,72.88565951284578,3,No,No,11,2
19.14047261875317,72.86211098770637,4,Yes,Yes,9,1
19.044305046206254,72.84013334538878,3,Yes,Yes,8,3
19.07492656706073,72.8750950416134,5,Yes,Yes,19,4
19.1292064406717,72.8361107799619,7,Yes,No,14,1
19.197823210807897,72.9650005863813,2,Yes,Yes,10,0
19.062296640424176,72.87369960213626,1,Yes,Yes,13,4
19.029784593790655,72.84471210765132,6,No,No,10,0
18.918539420887036,72.80713241876977,5,No,No,21,1
19.180968308704163,72.82455844571673,4,Yes,Yes,18,1
19.04994086430158,72.87675094095137,7,Yes,Yes,7,4
19.012814309996187,72.8366180403366,7,Yes,Yes,1,3
19.18317033890808,72.829961253779,8,Yes,Yes,11,1
19.02398808212886,72.84105465529639,9,Yes,No,11,0
18.94291985062291,72.8299123055309,3,No,No,16,2
19.075334322361424,72.88026944270653,9,No,No,1,3
19.09034872641356,72.8810871581463,4,No,No,10,1
18.929525546081326,72.8330101283601,6,No,Yes,8,6
18.906447182468884,72.80808675858344,4,No,Yes,1,0
19.13135108716969,72.84227628507607,4,No,Yes,9,6
19.202431712690533,72.97096160783606,7,No,No,12,6
19.24637963089594,72.95021227502068,2,Yes,Yes,0,1
18.92377523767384,72.80766756996091,4,No,Yes,12,4
19.040840307131344,72.824445795394,2,Yes,Yes,10,0
19.035379032878392,72.86789597014602,3,No,Yes,19,6
19.05160316844265,72.878281421881,5,Yes,Yes,11,5
18.903004264263657,72.82534661933896,1,Yes,No,5,1
19.021206679909284,72.83312979843889,4,No,Yes,16,6
19.14445983071299,72.88674551731675,1,Yes,Yes,2,2
19.020191655953784,72.8447384470394,9,No,Yes,4,6
19.014798397483407,72.8540097700666,6,No,No,9,6
19.027192978431504,72.84342091911901,4,Yes,Yes,22,4
19.015025184648465,72.85236261025932,4,No,No,16,3
19.017705739503114,72.84162295526207,9,No,Yes,18,6
19.041345973343848,72.88372557257321,5,Yes,Yes,21,6
18.92228061504664,72.8083633597911,6,Yes,No,17,1
19.196412613221728,72.82534585239165,2,No,Yes,20,6
19.170866942163123,72.82416580786298,7,Yes,Yes,4,6
19.06227734000616,72.88921179815253,4,No,No,18,0
19.119417884704575,72.86028571862808,5,Yes,No,21,4
18.913717217111238,72.79090557169343,3,Yes,No,9,2
18.934742748993695,72.81401674190042,6,No,Yes,4,4
19.20780945102602,72.975264983453,7,No,Yes,5,3
19.186818338387248,72.83865003397747,7,Yes,Yes,18,3
19.199784592249376,72.99035495549846,5,Yes,Yes,23,0
19.213486924739716,72.98641461377457,6,Yes,Yes,4,0
19.00680348304541,72.85747366222125,1,Yes,No,3,0
19.20323561338693,72.98314864390736,6,Yes,Yes,17,1
19.05800282999118,72.9006890647388,7,Yes,Yes,15,6
18.916967154262053,72.81403809327395,4,No,No,1,2
19.178298173420647,72.8203911195568,7,Yes,Yes,6,1
18.94305048124496,72.80876091850044,1,No,Yes,8,6
19.051651751567704,72.87784536777477,6,Yes,No,21,3
19.132203965513114,72.85836465223608,6,Yes,Yes,11,1
19.14178151766521,72.8512722523128,6,Yes,No,4,0
19.03737192464254,72.84434172008667,2,No,No,10,5
18.918336665769864,72.8155225866072,6,No,Yes,20,1
19.063364392176005,72.89714484850361,3,Yes,Yes,1,0
19.187878363618378,72.99291234320732,3,No,Yes,4,3
19.021147376633316,72.82773954261202,6,No,No,14,6
19.04217769391614,72.89376715634859,4,No,Yes,5,3
19.20606959326652,72.96144694764654,1,Yes,Yes,16,3
19.18706770236574,72.81131898917877,1,Yes,Yes,0,4
19.042030978473722,72.86319091287274,3,Yes,No,1,0
19.049869040266596,72.90830880127291,4,No,No,10,2
19.17966612174889,72.82326028549453,6,Yes,Yes,0,0
19.165057610244784,72.83554893863518,3,No,Yes,22,3
19.18215993729397,72.82416714102375,5,Yes,No,3,2
19.230164202380635,72.9937953615631,1,Yes,Yes,4,2
19.16165189884084,72.81375610496526,1,Yes,Yes,2,3
19.20587260268656,72.96069759154801,3,Yes,Yes,13,5
19.04993293062156,72.87658010827691,6,Yes,Yes,19,2
19.196030794605008,72.99920044846527,4,Yes,Yes,20,2
19.201302085047956,72.97113091131668,5,No,Yes,0,2
19.184951779195274,72.84894155573531,2,Yes,Yes,5,1
19.034582138537367,72.90059183973796,2,Yes,Yes,4,4
19.185766925683225,72.81937978401898,5,Yes,Yes,9,0
19.085895696572013,72.88360652967577,5,No,No,12,2
19.076785959472833,72.90163063262433,4,Yes,No,17,2
19.022639098939,72.81679827373198,3,No,Yes,8,0
19.20704178944447,72.96831205009609,5,Yes,No,19,1
18.925029774947312,72.8064364414985,6,No,No,17,2
18.90736558013037,72.82335436960275,2,No,Yes,23,0
19.162947997046665,72.82590858841789,3,Yes,No,6,2
19.13124745569129,72.84760896608196,10,No,No,14,6
19.147780652611193,72.83716893770246,1,No,Yes,14,3
19.090206750110667,72.88862246178266,3,No,No,9,6
19.174877858599206,72.81694307079405,7,Yes,Yes,1,4
19.04621687715127,72.88025577123433,5,Yes,Yes,4,4
19.132770296301555,72.84583525894773,6,No,Yes,5,6
19.209478783992658,72.99973143504111,1,No,Yes,19,0
19.009577336950656,72.825397999417,1,No,No,9,4
19.209191944682757,72.95461541968815,3,No,No,18,4
19.084594752156008,72.87178942980525,3,No,No,1,2
19.063846104583742,72.87619936924747,4,No,No,0,0
19.058378535949817,72.88491056928338,5,Yes,Yes,9,5
18.928038922802237,72.83729605656242,1,No,Yes,4,6
19.071508546400764,72.88343549480848,8,Yes,Yes,0,4
19.201853683133596,72.98692896673859,6,Yes,No,14,4
19.203422551707863,72.97675910231496,5,No,No,19,3
19.200037822055872,72.98861756671238,6,Yes,Yes,7,1
19.079121106082425,72.88920595998343,4,No,No,15,4
19.067465777831757,72.883388439699,1,Yes,No,0,5
18.93582637615686,72.8204459147779,6,No,Yes,8,6
19.029938121086467,72.83614884327324,5,Yes,Yes,12,6
19.00892146796586,72.84213234375879,6,Yes,Yes,5,0
19.06187911027222,72.88633423248304,5,No,Yes,16,1
19.12978860138233,72.85869676356995,7,No,Yes,17,2
19.174559812288546,72.83323885709628,4,Yes,Yes,22,5
19.02936247040312,72.90629213342807,1,No,Yes,13,0
19.213136988500434,72.98236514242176,9,No,Yes,5,4
19.039609170797092,72.8430394999636,2,Yes,Yes,15,4
19.0618981857403,72.88585969506637,4,Yes,No,9,3
18.90676231864746,72.81937049451076,1,No,No,2,1
19.178170129666167,72.81221619939626,3,Yes,Yes,22,0
19.04855320932371,72.84166197964667,3,Yes,Yes,9,0
19.17225470269136,72.8340258031907,6,No,No,15,4
19.010575523777362,72.83830049931433,4,Yes,Yes,7,1
19.156078565682304,72.83369067667763,3,No,No,15,3
19.17551687877098,72.98594313617443,4,No,No,0,0
19.21006058601368,72.96232437167123,1,No,No,11,0
19.058634080842854,72.88388020190057,3,No,No,8,6
19.18334410575027,72.85713694383178,2,Yes,Yes,12,0
19.156589416804625,72.84615313932183,1,Yes,Yes,14,6
19.04256066543722,72.86688453214079,3,Yes,No,5,0
19.063131574298488,72.88132655297768,4,No,Yes,4,0
19.120797046603133,72.85633313993156,6,Yes,No,1,4
19.218999642135934,72.9474584951633,3,No,Yes,20,4
18.922572986913426,72.80189638940088,2,No,Yes,5,1
19.13043396023309,72.81813724518277,4,No,Yes,11,3
18.897169532479396,72.83446941876126,3,No,No,23,1
19.214124828769048,72.98018434878371,8,Yes,Yes,22,5
19.059678010110318,72.8846416953676,4,Yes,No,18,5
19.07807780494637,72.87990495157827,2,Yes,Yes,18,6
19.19806942644188,72.99094843898385,3,Yes,No,23,0
19.189575324386272,72.96541026814194,2,Yes,No,21,6
19.070294034198305,72.88025047297647,3,Yes,Yes,2,5
19.21303508842353,72.98548326422632,4,No,Yes,11,3
19.134066484047825,72.86877106115219,3,No,Yes,20,4
19.192701595100996,72.7961605643795,2,Yes,No,6,5
19.05415320473898,72.89915476657146,5,Yes,Yes,1,3
19.12416140003577,72.83571073409406,2,No,No,10,1
19.146599875259128,72.84926144079627,3,Yes,Yes,13,2
19.194222365335854,72.97826547514718,2,No,Yes,19,6
19.009285283030025,72.85360240896175,1,Yes,Yes,9,6
19.067642121446795,72.90814737836673,1,No,No,19,2
19.05489278244434,72.89160789522042,6,Yes,Yes,2,4
19.06156444912909,72.88156524351196,7,No,No,5,0
19.059614817875122,72.87353509299115,4,Yes,Yes,5,4
19.01479158154668,72.84175969043018,7,Yes,Yes,7,3
19.206842905643494,72.82656077180373,4,Yes,No,23,2
19.052686126582973,72.87251551388736,1,Yes,Yes,15,4
19.045386750911874,72.88775097731016,6,Yes,Yes,21,1
19.125286469574025,72.84477626088159,6,Yes,No,22,2
19.20771190643794,72.9915457678522,5,Yes,Yes,19,6
19.075313910887868,72.87005018829743,4,No,Yes,7,4
18.94317406055554,72.8329062854467,1,Yes,Yes,17,3
18.996561769425174,72.82687631712325,1,Yes,Yes,22,0
19.067418984416474,72.90501496914352,3,Yes,No,0,4
19.120600837986256,72.84233359817706,7,No,Yes,0,1
19.20969736884702,72.98693331566423,7,No,Yes,21,2
19.114883503258504,72.83512105235005,2,Yes,Yes,14,2
19.091431400603767,72.88107015991015,2,No,No,18,4
19.058509684597794,72.89887152269212,5,No,No,6,1
19.187185432083396,72.8117875762172,1,Yes,Yes,11,1
19.05890391719081,72.88614846104754,4,No,Yes,16,1
19.044398824236623,72.88196109150454,6,Yes,Yes,8,3
19.08811797960055,72.86659447983764,1,No,No,23,4
19.191761197589646,72.82542406374006,7,Yes,No,8,6
19.04870461322836,72.87154520859742,2,No,Yes,7,6
18.93439254747286,72.82158260101448,4,No,No,16,4
19.179326534017733,72.82816705995529,10,Yes,No,5,4
19.224935917815277,72.97900615834223,4,No,Yes,22,5
19.092392761311928,72.88260728407181,4,Yes,Yes,11,2
19.18412500930881,72.84172765579808,4,Yes,Yes,11,0
19.008777092326618,72.80794221015658,3,No,Yes,22,3
19.047534011262623,72.88486301132015,6,Yes,Yes,16,5
19.092015765852548,72.89698950333747,1,No,No,15,2
19.071001365073737,72.87998513686405,5,No,No,4,2
19.0051462577021,72.86432196351605,1,Yes,No,22,6
19.084664926959068,72.90205172738604,2,No,No,6,4
19.06433749531219,72.88736740084285,4,Yes,No,23,0
19.07839859625003,72.89632035479032,7,Yes,No,7,6
19.01708465221908,72.83508568750032,7,Yes,Yes,21,6
19.13064531900947,72.83683113709532,5,Yes,Yes,4,4
19.220881459150156,72.96799717869614,2,Yes,Yes,6,3
19.1259150525806,72.84980026572765,8,No,Yes,10,1
19.13168238725057,72.85977405609192,6,No,Yes,13,5
19.120256425053274,72.85859493550875,6,No,Yes,6,0
19.07339078873326,72.88477913134471,4,Yes,Yes,7,3
19.05374894550523,72.89242106404603,8,Yes,Yes,18,1
19.143679927316718,72.85031084889447,7,Yes,No,18,3
18.934398678776073,72.82668344088896,4,Yes,Yes,22,5
19.056340817235125,72.90085829816836,4,Yes,No,17,5
19.061482214304107,72.90154602076448,3,Yes,Yes,9,1
19.05346147775211,72.87610556472723,5,Yes,Yes,16,6
19.166037379382804,72.80785193086712,2,Yes,No,19,3
19.109203745049285,72.86249160618578,1,Yes,Yes,0,5
19.219568099980446,72.9543338588434,1,Yes,No,16,6
19.065164386684742,72.88179402948376,5,No,No,3,2
19.00076108155618,72.8457598179081,1,No,Yes,20,2
19.161968690138654,72.83307516920412,2,Yes,Yes,10,3
19.185253488000782,72.84694363528205,4,Yes,Yes,3,3
19.13263790151212,72.87494396794717,2,No,Yes,22,0
19.074593525116015,72.87452921797257,7,Yes,Yes,12,6
18.926013465347424,72.80977846840192,7,Yes,Yes,15,4
19.213620166138412,72.99661038030152,3,Yes,Yes,17,0
19.03206761468759,72.83031488965554,2,Yes,No,14,4
19.164738217246512,72.82961901334303,3,Yes,Yes,0,0
18.914553671095042,72.80956649525103,6,No,No,4,3
19.02538687141625,72.90236704625771,1,Yes,Yes,7,6
19.108154004454423,72.84702889352849,3,No,Yes,10,3
19.026961222746017,72.90211980993664,1,Yes,No,16,3
19.087609656984743,72.87578497067253,2,No,No,15,5
19.19975567662028,73.00623357044729,3,Yes,Yes,22,1
18.928472876368375,72.82632495031255,5,No,No,7,0
19.134827322410793,72.87834836158858,1,Yes,No,21,0
19.08780907183763,72.88535776698538,4,No,No,2,1
19.028411453649674,72.83393711108954,7,Yes,No,10,0
19.16950595514269,72.8061387395566,4,No,Yes,12,3
19.194086559145745,72.84947318401186,1,Yes,Yes,1,3
19.049917505867473,72.90133970158927,6,No,Yes,16,1
19.085827358953992,72.906010618206,3,No,No,11,2
19.024514438929476,72.83781907937603,5,Yes,No,2,2
18.930952048184,72.80599583313537,2,Yes,No,4,6
18.932080737730843,72.8223880562219,6,No,No,12,2
19.077881133053165,72.90129576366678,3,No,No,6,1
19.004535455186538,72.85274022829793,3,Yes,Yes,14,3
19.19993537334689,72.98052193537403,6,No,No,23,3
19.19569585844215,72.95850415712006,1,Yes,No,5,1
19.044461559508736,72.89802759400332,7,Yes,Yes,8,3
19.123493216681375,72.84078439024664,6,No,Yes,22,6
19.068846503023646,72.88677407163262,7,No,Yes,9,5
18.939012879401353,72.83500632583045,2,No,No,11,3
19.11419536199019,72.83822513559147,3,No,No,12,1
19.040705695158845,72.8960917449625,5,No,Yes,21,5
19.084416099010962,72.88298063671405,6,No,No,14,3
19.14020720062421,72.84939219990129,4,No,Yes,9,1
19.031266985487825,72.82997893708111,3,Yes,Yes,14,2
18.92565474877407,72.80804390760672,4,No,Yes,12,6
18.896863209332654,72.81058048480394,3,No,No,10,2
19.00284903616947,72.8169849421825,4,No,Yes,16,3
19.038875986632352,72.88330263681901,4,Yes,Yes,16,0
19.125906459493873,72.84986882034501,9,No,Yes,19,5
19.012024110167783,72.841145780183,5,Yes,Yes,0,2
19.07687909828453,72.89701588464152,6,No,No,19,5
19.213329752780727,72.95881674471595,2,No,No,1,6
18.913945326262066,72.83189370968775,4,No,No,6,4
18.92998179076949,72.83829096525938,2,No,No,5,5
18.92522408248648,72.80609812358301,7,Yes,Yes,21,2
19.18609228166197,72.99647334432942,1,Yes,No,18,3
19.217881319054058,72.97010703596436,5,Yes,No,13,1
19.237238103510546,72.9969642998036,4,Yes,No,6,0
19.035880877462667,72.90143160914087,3,Yes,Yes,4,4
19.07066946524648,72.86363550282461,1,Yes,No,2,6
19.05066394727951,72.89113234003095,10,Yes,No,4,6
19.07081456001003,72.87717835950245,5,No,Yes,13,4
19.13576907069905,72.84351406169495,7,Yes,No,4,3
19.191052607795108,72.80838300350601,2,Yes,No,4,6
19.184115448910735,72.98462536295689,1,No,No,4,1
19.014826737039105,72.89018768645668,4,No,Yes,22,5
19.020083031309554,72.84608869690281,5,No,No,15,1
18.94519138998077,72.8365275531958,3,Yes,No,3,6
19.11096755171293,72.87067202537517,3,Yes,No,11,3
19.051460412245728,72.89613878197363,5,Yes,Yes,1,5
19.101026405620736,72.8962666769765,4,No,No,14,2
19.19158634494807,72.84000541143809,2,No,No,18,4
19.02593560505066,72.91023218335083,3,Yes,Yes,10,1
19.044350701009453,72.83912277821568,1,Yes,Yes,18,4
19.229938011127324,72.96730694729392,3,Yes,Yes,16,6
19.182889371000265,72.82778548264415,10,Yes,Yes,12,4
19.059054740718707,72.89112766050454,5,Yes,No,5,3
19.067785523722733,72.88933408370015,5,Yes,No,10,2
19.073025947003686,72.89401472517093,7,Yes,Yes,12,0
18.90287075146412,72.82951324803504,2,Yes,Yes,4,0
19.03973998920512,72.87702299916828,2,No,Yes,9,6
19.136063164162625,72.83788158579041,5,No,No,6,3
19.081856064675712,72.86920265579077,3,No,No,14,2
19.079748774053105,72.89867158362644,5,No,No,4,1
19.04571970508958,72.89027011688923,10,Yes,Yes,22,4
19.209870088372618,72.98833819856112,4,No,Yes,0,3
19.039971852383278,72.83239659309311,3,No,No,16,6
19.190352811734034,72.8362216677515,6,Yes,Yes,19,6
19.209785424180513,72.96907586981108,5,No,No,9,2
19.08730284971785,72.89907454361587,2,No,No,17,1
19.007533677873827,72.83002931255547,2,Yes,Yes,8,2
18.924797412650715,72.83059229753965,7,No,Yes,16,0
19.199922145107085,72.96599856343022,3,No,Yes,13,0
19.181385672389805,72.84258457783386,6,Yes,Yes,4,2
19.03714560422197,72.89652929129716,4,Yes,Yes,4,6
19.13889324740002,72.85278583165396,6,No,Yes,14,3
19.014562886371223,72.8156915670762,1,Yes,Yes,8,2
19.06289463660462,72.8780134838814,4,Yes,No,7,1
19.06597005983537,72.88308630632339,5,No,No,0,6
19.138494006374824,72.82684440777727,1,Yes,No,2,6
19.21091423130594,72.9871541286334,6,Yes,No,23,2
19.04023972205409,72.83617303584265,2,No,Yes,14,5
19.172048875747233,72.82556532837465,4,No,Yes,1,5
19.092905618901383,72.88487079321385,2,No,No,13,6
19.060906677004226,72.88231098312075,5,Yes,Yes,7,1
19.218811352630624,72.97183706874684,5,Yes,Yes,0,5
19.200587607936413,72.9781154405158,5,No,No,12,1
19.134756938070122,72.84916945330443,8,No,Yes,17,1
18.945328874553592,72.83442195668583,3,No,No,14,5
19.20531772612891,72.99129493084752,7,No,Yes,10,6
18.924061951301763,72.82939538788477,5,No,No,8,4
19.120280790375165,72.85185211493858,5,No,No,3,5
19.183595345172417,72.82289031250431,7,Yes,Yes,11,1
18.93454794221093,72.82326464235551,6,No,Yes,5,4
19.06439201702328,72.86086485440032,1,Yes,No,21,3
18.93368192435623,72.81695798553781,5,No,Yes,13,5
18.9242343508385,72.80894576446018,6,Yes,Yes,2,2
19.212340890454403,72.82643474043444,1,Yes,Yes,18,2
19.201941267680297,72.98040108421176,6,No,Yes,2,2
19.080731732121443,72.88983715016983,5,No,No,9,6
19.04042643280147,72.90146177580763,6,Yes,Yes,16,6
19.17568333772561,72.82713387416634,6,Yes,Yes,14,0
19.025665717252892,72.83530913628175,5,No,No,2,6
19.079142284690903,72.88470132885475,10,Yes,No,8,3
18.916031172323734,72.80916180179524,5,No,Yes,0,2
19.08327426198714,72.88199131462827,4,No,No,21,6
19.214140036106727,72.98101512449006,9,No,No,9,4
19.201120791136884,72.97677825401355,5,No,Yes,14,5
19.02616916205692,72.84194683634871,5,Yes,Yes,22,1
19.125854611684364,72.85636219641087,7,Yes,No,7,4
19.12811605845693,72.84277672167046,5,No,No,1,1
19.018899213713237,72.83659806830129,9,Yes,No,0,3
18.914074602931414,72.82604758412097,7,No,Yes,2,0
19.07013870665399,72.8795059751465,1,Yes,Yes,15,5
19.07700879493034,72.8769986325883,5,No,No,13,5
19.191458220862614,72.9508590649522,4,Yes,Yes,19,1
19.062451428786453,72.88240874474852,5,Yes,Yes,20,0
19.213674112048043,72.98001322316604,9,Yes,Yes,17,6
19.21533345167848,72.96609645684222,7,No,Yes,22,5
19.155550296783264,72.83890361914499,2,Yes,Yes,11,0
19.07654005665248,72.88751108120229,9,Yes,Yes,4,3
18.9109713357019,72.83382897589055,3,No,No,0,3
19.072971347261362,72.88781387189032,9,Yes,Yes,23,0
19.07810201334143,72.87844396354532,4,No,No,18,0
18.9371888742801,72.81481615344454,4,No,No,13,1
19.166167894884747,72.84203596237943,2,Yes,Yes,20,2
18.99690133395974,72.85675790061104,2,No,No,8,2
19.18237122728067,72.82827246998768,9,No,Yes,12,5
19.015425382729283,72.83942570865766,8,No,Yes,7,3
19.049424804346955,72.90623635430856,4,Yes,Yes,0,0
19.19569736373095,72.81550171130155,1,Yes,Yes,3,6
19.1440500234603,72.8566692516152,1,Yes,Yes,8,4
19.212212993254038,72.96840432098327,4,Yes,Yes,9,2
18.915144726830377,72.8237268579733,5,No,No,5,5
19.08018111620877,72.88645736015319,7,Yes,No,23,1
19.215674810220754,72.96935877654435,5,No,No,20,2
19.018179192068217,72.84366660834164,9,No,No,18,1
19.127695398549957,72.83208438109511,3,Yes,Yes,3,0
19.207314013778877,72.9864546648363,5,No,Yes,4,6
19.081441181369563,72.88081229762074,4,Yes,Yes,16,0
19.137318027589124,72.85225377808072,4,Yes,No,10,6
19.016437564972478,72.85176117670373,5,No,No,17,2
18.934147670729633,72.81219712949452,5,No,Yes,19,2
19.180752704601925,72.82754574495955,9,Yes,Yes,1,1
19.02443104775374,72.84201717571653,9,Yes,Yes,21,1
19.21463406325371,72.98039199050298,9,Yes,Yes,20,0
19.005329209725073,72.83728910559151,6,No,No,0,5
19.081435865982744,72.87617268649238,4,No,No,23,3
19.04248243401515,72.83822788636964,3,Yes,Yes,16,2
19.151252610835797,72.86106562250534,2,No,Yes,17,6
19.088267123817605,72.88884958675386,5,No,No,5,2
19.182299056778657,72.8445620512786,6,No,Yes,8,6
18.929958004967855,72.83403122154311,4,No,Yes,20,2
18.917359687662707,72.82402628047979,4,No,No,10,4
19.20118756988848,72.81284212291918,2,Yes,Yes,23,0
